source,weight,target
KJTV,0.0001876215564054,<CONV>
KJTV (FOX),3.220581599355946e-05,<CONV>
KJUD,7.953009617220822e-05,<CONV>
KJZZ,1.86836831071163e-05,<CONV>
KJZZ.org,0.00030266231664039997,<CONV>
KKCO,0.000488584327592,<CONV>
KKFX,6.378779983640999e-05,<CONV>
KKJB,1.3252360873875148e-05,<CONV>
KKTV,0.0002518966781407,<CONV>
KLAF,0.000116575710548,<CONV>
KLAS,8.637543129376044e-05,<CONV>
KLAX,0.0001003236313989,<CONV>
KLBK,0.0002334904007351,<CONV>
KLDO,1.0927771879625513e-05,<CONV>
KLFY,0.0002132274585246,<CONV>
KLJB,0.0001097321301915,<CONV>
KLKN,0.0004424123189994,<CONV>
KLRN,0.0007106312206043,<CONV>
KLRT,6.893539644415905e-05,<CONV>
KLRT - FOX16.com,0.0001837324609197,<CONV>
KLRU,0.001219453005174,<CONV>
KLSR,0.000108906047568,<CONV>
KLST,0.0002457134228301,<CONV>
KLTV,0.0001942744419488,<CONV>
KLUZ,2.106807551553969e-05,<CONV>
KLWY,4.782077062297896e-05,<CONV>
KMAX,9.480566201240004e-05,<CONV>
KMBC,0.0001284929244076,<CONV>
KMCI,2.590614332787173e-05,<CONV>
KMCY,0.000659396345773,<CONV>
KMEG,0.0001489060713682,<CONV>
KMEX,2.1181279762116596e-05,<CONV>
KMGH,0.0002240549943604,<CONV>
KMID,0.0001478385338783,<CONV>
KMIR,0.000138168464744,<CONV>
KMIZ,0.0001692585102318,<CONV>
KMOL,0.0001129959781858,<CONV>
KMOT,0.0001365918259852,<CONV>
KMOV,0.0002502578258204,<CONV>
KMPH,0.000508670805322,<CONV>
KMSB,8.300623758118614e-05,<CONV>
KMSP,0.0001434234421976,<CONV>
KMSS,3.036142811819973e-05,<CONV>
KMTR,0.00047078716765220003,<CONV>
KMTV,0.0002559419884431,<CONV>
KMVT,0.0001752111084139,<CONV>
KMXT,0.00016487506559923984,<CONV>
KNAU Arizona Public Radio,0.00023504379613129998,<CONV>
KNBC,0.0002653007943189,<CONV>
KNBC-LA (NBC),3.528534872890755e-05,<CONV>
KNBCOTA1,5.14964167414997e-05,<CONV>
KNBCOTA2,2.3103062425595813e-05,<CONV>
KNBN,0.0001289549600934,<CONV>
KNDO,0.0001561132450393,<CONV>
KNIN,3.432945002981235e-05,<CONV>
KNOE,0.0002033594718965,<CONV>
KNOP,0.0002060698579114,<CONV>
KNPN,7.531521217595327e-05,<CONV>
KNSD,0.0004150703134827,<CONV>
KNSO,2.5631305902855647e-05,<CONV>
KNTV,0.0002100984256271,<CONV>
KNVA,6.32397779609728e-05,<CONV>
KNVN,0.0002260664024518,<CONV>
KNVO,3.0263349864397153e-05,<CONV>
KNWA,8.252928316269378e-05,<CONV>
KNXV,0.0002288525393647,<CONV>
KOAA,0.0001760180525326,<CONV>
KOAB,0.0003070013778654,<CONV>
KOAM,0.0002299636046363,<CONV>
KOAM TV 7,0.0004785308794278,<CONV>
KOAT,0.0001371740576269,<CONV>
KOAT.com,0.0006776897092432,<CONV>
KOB,0.000217663870665,<CONV>
KOBI,0.0002169834590338,<CONV>
KOCO,0.00070995619695,<CONV>
KODE,5.113853007120094e-05,<CONV>
KOFY,0.0001374199982404,<CONV>
KOHD,0.0001016956437866,<CONV>
KOIN,0.0001823206620618,<CONV>
KOKH,0.0004781888101722,<CONV>
KOKH FOX25,0.0003067215632915,<CONV>
KOKI,3.187375462269086e-05,<CONV>
KOLD,0.000221018410235,<CONV>
KOLN,0.0002098125283794,<CONV>
KOLO,0.0001619193836945,<CONV>
KOLR,0.0001708739141107,<CONV>
KOMO,0.0001957755291442,<CONV>
KOMU,0.000178220479705,<CONV>
KONG,9.38088086920987e-05,<CONV>
KOPB,0.0002343681784377,<CONV>
KORO,1.066960660439344e-05,<CONV>
KOSA,0.000232647090881,<CONV>
KOSU,0.0001570781154988125,<CONV>
KOTA,0.0001654391499654,<CONV>
KOTV,0.0001490214984029,<CONV>
KOVR,0.0002285574030213,<CONV>
KPAX,0.0001835809495547,<CONV>
KPAX.com,9.662421319515615e-05,<CONV>
KPBS,0.002194589913041,<CONV>
KPC News,0.0005648660860808,<CONV>
KPDX,0.0001238232806994,<CONV>
KPEJ,5.36032907724112e-05,<CONV>
KPHO,0.0002793263619076,<CONV>
KPIC News,0.00017022507131054019,<CONV>
KPIX,0.000311746642179,<CONV>
KPLC,0.0002455883930795,<CONV>
KPLC TV,0.00027620272081349995,<CONV>
KPLR,3.497199511633471e-05,<CONV>
KPNE,0.0015656622001045,<CONV>
KPNX,0.0002322786347465,<CONV>
KPRC,0.0003496946281832,<CONV>
KPRCCOM,1.0104487583366332e-05,<CONV>
KPRCOTA,5.1701449170890354e-05,<CONV>
KPSP,0.0001831063214824,<CONV>
KPTH,0.0001479791013999,<CONV>
KPTM,8.74713134649269e-05,<CONV>
KPTV,0.0001780768945832,<CONV>
KPVI,0.0001886097091641,<CONV>
KPVI News 6,0.0007184220990624,<CONV>
KQCA,0.0001242541464511,<CONV>
KQCW,1.4473449531365316e-05,<CONV>
KQDS,5.420353223057897e-05,<CONV>
KQED,0.0005476579769235,<CONV>
KQED News,3.89165383635085e-05,<CONV>
KQET,0.0005909754712857,<CONV>
KQFX,8.359281874607375e-05,<CONV>
KQTV,9.08196291163096e-05,<CONV>
KRBC,0.0001557802077003,<CONV>
KRBK,3.710769268185481e-05,<CONV>
KRCA,4.0801145008296174e-05,<CONV>
KRCAOTA1,4.760144705615573e-07,<CONV>
KRCAOTA2,4.9457576986761125e-06,<CONV>
KRCG,0.0004285873256656,<CONV>
KRCR,0.0002319441269902,<CONV>
KRCR-TV,0.0003591407661498,<CONV>
KRCW,5.0024726445792464e-05,<CONV>
KRDO,0.0001268169138714,<CONV>
KRDO.com,0.0022151937883225998,<CONV>
KREM,0.0001935295393,<CONV>
KREM.com,0.0006362985915173,<CONV>
KREN,8.554962688596293e-06,<CONV>
KREX,0.0003624155313522,<CONV>
KRGV,0.0001475540352379,<CONV>
KRHD,9.699687125438848e-05,<CONV>
KRIS,0.0001437740705944,<CONV>
KRISTV.com,0.00019081068017901904,<CONV>
KRIV,0.0001844125723638,<CONV>
KRIVCOM,3.25333407875509e-05,<CONV>
KRIVOTA,1.8388413543472267e-05,<CONV>
KRLA AM 870 The Answer,0.00013768817472341224,<CONV>
KRNV,0.0001922382922561,<CONV>
KRON,0.0004195270105795,<CONV>
KRQE,0.0031379473346024,<CONV>
KRQEDT2,6.795181764144377e-05,<CONV>
KRTV,0.0001901027410455,<CONV>
KRTV Great Falls News,0.00027121725538480003,<CONV>
KRXI,0.0001112476454337,<CONV>
KRXI-TV Reno,0.00012273632460961913,<CONV>
KSAN,9.840868467511317e-05,<CONV>
KSAS,4.131917053501775e-05,<CONV>
KSAT,0.0001376997192345,<CONV>
KSAT.com,0.0007329343272098,<CONV>
KSAW,0.0001051152595764,<CONV>
KSAZ,0.0001102236957671,<CONV>
KSBW,0.0002144428014739,<CONV>
KSBW-TV,0.0006025970374979,<CONV>
KSBY,0.0002224890117287,<CONV>
KSBY.com,0.0007997202598008001,<CONV>
KSCC,0.000189247646089,<CONV>
KSCW,0.0001670314636195,<CONV>
KSDK,0.0001255525193099,<CONV>
KSEE,0.0002944906213975,<CONV>
KSFY,0.0001588167233619,<CONV>
KSHB,0.0012969378027465,<CONV>
KSKN,0.0001128494767885,<CONV>
KSL,0.0010926044962987001,<CONV>
KSLA,0.0001964112306414,<CONV>
KSMO,2.42152824379296e-05,<CONV>
KSMU Radio,6.252186528837351e-05,<CONV>
KSNB,0.00015917386531,<CONV>
KSNF,8.832137075678596e-05,<CONV>
KSNT,0.0001826826722686,<CONV>
KSNV,0.0001899757849951,<CONV>
KSNW,0.0001471771699486,<CONV>
KSNWDT2,1.5685571769938544e-05,<CONV>
KSPR,0.0001632751045381,<CONV>
KSTP,0.0001368898147236,<CONV>
KSTS,0.0002205199172033,<CONV>
KSTU,0.0002655014583475,<CONV>
KSUT Public Radio,3.109659299179031e-05,<CONV>
KSVI,7.415276612687248e-05,<CONV>
KSVT,4.8820792352971365e-05,<CONV>
KSWB,0.0002027076737844,<CONV>
KSWL,0.0001375506165344,<CONV>
KSWO,0.0004750413896781,<CONV>
KSWT,0.0001017576973649,<CONV>
KTAB,0.0002249542805395,<CONV>
KTAB (CBS),4.188345054553234e-05,<CONV>
KTAL,0.0001234978267682,<CONV>
KTAR.com,0.0005797918468169,<CONV>
KTAZ,1.9879059418897984e-05,<CONV>
KTBB,0.00014860511315557758,<CONV>
KTBC,0.0001982020572603,<CONV>
KTBC-AUS (FOX),3.4445624461014026e-05,<CONV>
KTBS,0.0001536512895891,<CONV>
KTBS 3 News,0.0037302618210747,<CONV>
KTBY,9.036654666946936e-05,<CONV>
KTDO,5.101609553153829e-05,<CONV>
KTEJ,0.0010340293467194,<CONV>
KTEN,0.0003668116133826,<CONV>
KTENDT3,0.0001904348477624,<CONV>
KTFK,4.148424185107921e-06,<CONV>
KTFQ,1.4098448586518335e-05,<CONV>
KTFT,0.0001319401203636,<CONV>
KTHV,0.0001352644598378,<CONV>
KTIV,0.0002786744678374,<CONV>
KTKA,0.0001415284863609,<CONV>
KTLA,0.0005003055842605,<CONV>
KTLAOTA1,7.842005251594329e-05,<CONV>
KTLAOTA2,9.547097798151048e-05,<CONV>
KTMD,4.447936521523448e-05,<CONV>
KTMDOTA,5.211532891104027e-06,<CONV>
KTMF,0.0001820157003209,<CONV>
KTMJ,1.8028091420414303e-05,<CONV>
KTNV,0.0001220897215667,<CONV>
KTOO,0.000266963169501,<CONV>
KTRK,0.0001427657516268,<CONV>
KTRK-TV,0.0008572243271007,<CONV>
KTSC,0.0003473386294144,<CONV>
KTSM,0.0001687745152997,<CONV>
KTTC,0.000181726457147,<CONV>
KTTU,9.61126750086655e-06,<CONV>
KTTV,7.818476992015355e-05,<CONV>
KTTVOTA1,1.1223510026459631e-05,<CONV>
KTTVOTA2,9.106129330325374e-06,<CONV>
KTTW,1.9448420720448047e-05,<CONV>
KTUL,0.000491655408103,<CONV>
KTUU,0.000183887919161,<CONV>
KTUZ,2.63034645515486e-05,<CONV>
KTVB,0.0002373339107263,<CONV>
KTVD,0.0001631498031096,<CONV>
KTVE,0.0001761193929255,<CONV>
KTVF,0.0001085704767766,<CONV>
KTVH,0.0002682814105216,<CONV>
KTVI,0.0001846051420044,<CONV>
KTVK,0.0001765710715042,<CONV>
KTVL,0.0001974161329109,<CONV>
KTVM,0.000200788824325,<CONV>
KTVN,0.0002216059739577,<CONV>
KTVO,0.0003014684361755,<CONV>
KTVODT2,0.0001563631088529,<CONV>
KTVQ,0.0001555713935683,<CONV>
KTVQ Billings News,0.00011879751715225701,<CONV>
KTVT,0.0001956479574901,<CONV>
KTVU,0.0006224401896442,<CONV>
KTVU-TV,0.0006742092411418999,<CONV>
KTVW,7.792227714573574e-07,<CONV>
KTVX,0.0002406521478656,<CONV>
KTVZ,0.0024678750579123,<CONV>
KTWO,0.0001504437805972,<CONV>
KTXA,2.340933176535177e-05,<CONV>
KTXELP,0.0003740597098744,<CONV>
KTXH,5.628696977609294e-05,<CONV>
KTXL,0.0003151926603846,<CONV>
KTXS,0.00032199386875126306,<CONV>
KUAC,0.0002042046522027,<CONV>
KUAN,4.642125274532861e-05,<CONV>
KUAR,0.00027582777753719996,<CONV>
KUFM,0.0003726122773304,<CONV>
KUHT,0.0005827941384785,<CONV>
KUHTCOM,0.0001915165625291,<CONV>
KUHTOTA,0.0001009941827983,<CONV>
KUKC,1.795371621763218e-06,<CONV>
KULR,0.0002219265143914,<CONV>
KUMV,0.0001186182541952,<CONV>
KUNM,7.299270538880772e-05,<CONV>
KUNP,0.0002400022183227,<CONV>
KUNS,0.0001275734950666,<CONV>
KUNU,1.5994710220365195e-05,<CONV>
KUSA,0.0002816565491788,<CONV>
KUSI,0.0002710111481246,<CONV>
KUSM,0.0004362531565754,<CONV>
KUTV,0.0002094280558942,<CONV>
KUTV 2News,0.0006644447380177,<CONV>
KUVN,1.061999766433406e-05,<CONV>
KUVS,2.2462289477626053e-05,<CONV>
KVAL,0.0006088030284612999,<CONV>
KVCT,3.982645255687516e-05,<CONV>
KVCW,6.89932273007765e-05,<CONV>
KVDA,3.34988763253834e-05,<CONV>
KVEA,1.0125146555616012e-05,<CONV>
KVEO,0.0004026884970856,<CONV>
KVEODT2,0.0001494473947136,<CONV>
KVER,1.758795620356187e-05,<CONV>
KVHP,5.10298270559505e-05,<CONV>
KVHPDT2,0.0001117434135209,<CONV>
KVIA,0.0002526599064677,<CONV>
KVII,0.0004556106192654,<CONV>
KVIQ,0.000275626081612,<CONV>
KVLY,0.0001852939874263,<CONV>
KVNF Public Radio,0.00014106032568832243,<CONV>
KVOA,0.0001550633719846,<CONV>
KVRR,0.0001505735393297,<CONV>
KVUE,0.0003006721219541077,<CONV>
KVVU,0.0001090419970963,<CONV>
KVYE,2.1365521071977192e-05,<CONV>
KWBQ,2.9941903818191157e-05,<CONV>
KWBU,0.00015817688884557356,<CONV>
KWCH,0.0002361019317651,<CONV>
KWES,0.0001700505815367,<CONV>
KWEX,4.5666240181028176e-05,<CONV>
KWGN,0.0001341595517088,<CONV>
KWIT,0.00015550578462682278,<CONV>
KWKT,0.0001220679629286,<CONV>
KWQC,0.0002568200944896,<CONV>
KWTV,0.0001315586024246,<CONV>
KWTX,0.0007341517922312,<CONV>
KWWL,0.0001823832327492,<CONV>
KWYB,0.0001989249563364,<CONV>
KWYBDT2,8.780512563709397e-05,<CONV>
KXAN,0.0003287909179281,<CONV>
KXAS,0.0001621417279019,<CONV>
KXGN,0.0001505355894733,<CONV>
KXGNDT2,3.522272448754153e-05,<CONV>
KXII,0.0002661409668917,<CONV>
KXIIDT3,3.072153632418166e-05,<CONV>
KXJB,0.0001988685886836,<CONV>
KXLH,0.0001888777107607,<CONV>
KXLN,1.1098161802788142e-05,<CONV>
KXLT,2.3166407613931592e-05,<CONV>
KXLY,0.0001865876744478,<CONV>
KXMC,0.0002658885796886,<CONV>
KXMD,9.670722900358832e-05,<CONV>
KXND,1.8427060121603142e-05,<CONV>
KXNV,1.3670114708814472e-05,<CONV>
KXOF,5.2865577817781086e-05,<CONV>
KXRM,0.0001613575758888,<CONV>
KXTS,0.0001686496022988,<CONV>
KXTV,0.0001719253301876,<CONV>
KXTX,2.556847070392416e-05,<CONV>
KXVA,3.845907491856646e-05,<CONV>
KXXV,0.000219092860526,<CONV>
KY3,0.0002895175529737,<CONV>
KYAZ,2.4398803471291076e-05,<CONV>
KYLX,0.0001458599029635,<CONV>
KYMA,0.0001690425371397,<CONV>
KYOU,6.412010955353491e-05,<CONV>
KYTV,0.0002443904871891,<CONV>
KYTX,0.0001421672492638,<CONV>
KYTX (CBS),3.7317552552988237e-05,<CONV>
KYUK,0.0003495095706094,<CONV>
KYUR,6.408688743459576e-05,<CONV>
KYURDT2,9.092387749602944e-06,<CONV>
KYW,0.0002640437661667,<CONV>
KZJL,3.038450274707877e-05,<CONV>
KZJLCOM,2.937450985556303e-07,<CONV>
KZTV,0.0001821776350607,<CONV>
KZTV Action 10 News,0.00014492608565327996,<CONV>
Kabs Kanu,0.0002363175234221,<CONV>
Kade Heather,7.131613403586847e-06,<CONV>
Kadia Tubman,0.0001908873461023,<CONV>
Kaieteur Newsonline,0.00019343042798616075,<CONV>
Kaiser Health News,1.910765633995704e-05,<CONV>
Kait 8,0.0002171565675382,<CONV>
Kaitlin Flanigan,0.0001138033929377,<CONV>
Kaitlin Reilly,5.4017821540856e-05,<CONV>
Kaitlin Simpson,8.964578919590902e-05,<CONV>
Kaitlin Sullivan,0.0001047267187771,<CONV>
Kaitlin Washburn,2.866639722727391e-05,<CONV>
Kamal Jenkins,7.292369478815114e-05,<CONV>
Kameron Duncan,8.543163855555503e-05,<CONV>
Kansas City Post,0.00019124616249481709,<CONV>
Kansas Public Radio,0.0003097552572193,<CONV>
Kara Wahlgren,1.948371426598064e-05,<CONV>
Kareem Hana,2.52826347410526e-05,<CONV>
Karen Garcia,0.0001392825548762,<CONV>
Karen Gilchrist,0.0002843562613913,<CONV>
Karen Kaplan,0.0002545141632447,<CONV>
Karen Weintraub,5.917577081996042e-05,<CONV>
Karl Rasmussen,6.257082748049456e-05,<CONV>
Karoline Kan,7.082805841798825e-05,<CONV>
Kasturi Pananjady,0.000598306553207,<CONV>
"Kasturi Pananjady, Mike Stobbe",3.039520994795662e-05,<CONV>
Kat Lay,6.477213507030738e-05,<CONV>
Katc,0.00012683382757939588,<CONV>
Kate Bartlett,1.455951491554672e-05,<CONV>
Kate Kealey,2.9232492103214695e-05,<CONV>
Kate Linderman,0.0001162966597826,<CONV>
Kate Payne,0.0003197409733678,<CONV>
Katecey Harrell,2.7875283386995937e-05,<CONV>
Katherine A. Foss,2.9927824205348333e-05,<CONV>
Katherine Dillinger,0.0003033973400489,<CONV>
"Katherine Dillinger, Sanjay Gupta",1.5776719844365576e-05,<CONV>
Katherine Hignett,6.41132667346881e-05,<CONV>
Katherine Nowicki,3.7865018593281744e-05,<CONV>
Katherine Rodriguez,5.14749672559551e-05,<CONV>
Kathleen Foody,0.0004700552131276,<CONV>
Kathleen O Brien,8.247075292284403e-05,<CONV>
"Kathryn Fink, Ashley Brown",3.260382278021609e-05,<CONV>
Katia Hetter,0.0001237230628397,<CONV>
Katie Bourque,6.344591075684279e-05,<CONV>
"Katie Castellano, Emily Van",4.332299470762159e-05,<CONV>
Katie Kindelan,3.833142867847649e-05,<CONV>
Katie Langford,3.7796322433196416e-05,<CONV>
Katie McKellar,1.6926259120053953e-05,<CONV>
"Katie Rosendale, Jeremy Tanner",2.4887044920984505e-05,<CONV>
Katrina Morgan,0.0003311116046688,<CONV>
Katu,0.0008736667895035001,<CONV>
Katv,0.0004942795968053001,<CONV>
Kaxe,0.0001532205970380845,<CONV>
Kayak Away,5.104888486255805e-05,<CONV>
Kaycee Sloan,0.0001732800715873,<CONV>
Kayla Levy,1.2892194245621244e-05,<CONV>
Kayla Precht,0.00010240592943,<CONV>
Kbbi,0.0001145482960072379,<CONV>
Kbtx,0.0006469694422777,<CONV>
Kcbd Tv,0.0002803150270789,<CONV>
Kcoy,0.0007718014560966,<CONV>
Kcra Tv,0.0008566587943814,<CONV>
Kdal,0.0006772322862984,<CONV>
Kdll,0.0001669414073254566,<CONV>
Kdnk,0.00018204931865412543,<CONV>
Kdow-Am [1220] Business Radio,9.330864801146803e-05,<CONV>
Kdvr,0.0029512728039952,<CONV>
Keerti Gopal,4.07761323941394e-05,<CONV>
Keila Szpaller,4.544511625163314e-05,<CONV>
Keith Lane,9.033743245753568e-05,<CONV>
Keith Roach,1.0201083977034503e-05,<CONV>
Kelly Gooch,2.9127726913906825e-05,<CONV>
Kelly Hayes,0.0004343487897025,<CONV>
Kelly Jones,0.0001288619887976,<CONV>
Kelly McCarthy,9.303508443725384e-05,<CONV>
Kelofm,2.8086932183474714e-05,<CONV>
Keloland Tv,0.0027693198783269,<CONV>
Kelsey Kryger,5.407770054805184e-05,<CONV>
Ken Alltucker,7.932236364213287e-05,<CONV>
Ken Carlson,2.369966595399663e-05,<CONV>
Ken Paiva,1.948371426598064e-05,<CONV>
Kenbridge Victoria Dispatch,5.0567991008460236e-05,<CONV>
Kennedy Ferruggia,0.0001785448268435,<CONV>
Kenneth Schrupp,7.273705420153132e-05,<CONV>
Kenny Murry,2.982621741406964e-05,<CONV>
Kenosha News,7.633567359149342e-05,<CONV>
Kentucky,0.004898934753864,<CONV>
Kentucky Today,0.0003467500903179,<CONV>
Kenw,0.00011224016569909793,<CONV>
Kenya Hunter,0.0001034604209669,<CONV>
Kenya Tech Report,0.000522890881895,<CONV>
Keprtv,0.0002392421742732,<CONV>
Keremeos Review,0.00011905298568194416,<CONV>
Kern Golden Empire,0.0028575243658851,<CONV>
Ketk.com,0.00036268550998920003,<CONV>
Kevin,1.2271001328165437e-06,<CONV>
Kevin Bessler,4.389743315700568e-05,<CONV>
Kevin Dunleavy,2.42346253239566e-05,<CONV>
Kevin Hughes,3.077736453636381e-05,<CONV>
Kevin Reagan,0.0001159753199151,<CONV>
Kevin Sheridan,3.3853194515455686e-05,<CONV>
Keys News,0.0004565156270693,<CONV>
Kfdx,0.0005026899414598,<CONV>
Kff Health News,6.0087438418719205e-05,<CONV>
Kfgo Kfgo,1.8833469500976617e-05,<CONV>
Kfor,0.0016259259662835001,<CONV>
Kfox,0.0008268529444127,<CONV>
Khaama Press,7.024175516449529e-05,<CONV>
Khabarfarsi,0.0010886623800299999,<CONV>
Khaleda Rahman Newsweek,5.226279433406747e-05,<CONV>
Khon 2,0.0029410477871476,<CONV>
Khou.com,0.000599621148642,<CONV>
Khsu.org,0.00017820697593871307,<CONV>
Kilito Chan,0.0004360132052769,<CONV>
Killeen Daily Herald,0.0018327885108308998,<CONV>
Killian Meara,3.921574753194826e-05,<CONV>
Kimberly Bonvissuto,2.122875535715636e-05,<CONV>
Kimberly Wright,9.7298136780295e-05,<CONV>
Kimt,6.07228219236652e-05,<CONV>
King5.co,0.00043015776417299997,<CONV>
"Kinsey Crowley, Julia Gomez, Mike Snider, Karen Weintraub",1.4782235475974108e-05,<CONV>
Kiowa County Press,0.000157407562418672,<CONV>
Kirotv,0.000559025544413,<CONV>
Kjct News,0.00043038177966,<CONV>
Klcc Fm Public Radio,0.00016140313163496032,<CONV>
Klfy,0.0002488890443738,<CONV>
Kmuw,0.0001802317214446946,<CONV>
Kmvt.com,8.399310310413467e-05,<CONV>
Knkx,0.00018740972219072872,<CONV>
Knowledia News (FR),0.0002053763127484,<CONV>
Knowledia News (US),0.000973100697029,<CONV>
Knpr,5.497565269990443e-05,<CONV>
Koaa,0.000481160573503,<CONV>
Koang Chang,8.187882307741144e-07,<CONV>
Kob,0.001386988270459,<CONV>
Kob.com,0.0005255374096782999,<CONV>
Koin,0.0032022331214025,<CONV>
Kold News13,0.0007507940937662,<CONV>
Komo News,0.0012647632141746,<CONV>
Korin Miller,0.0001091033681335,<CONV>
Kota,2.5996108561148955e-05,<CONV>
Kpcw,0.0001290939884469155,<CONV>
Krcg Tv,0.0002257139340526,<CONV>
Krcu,0.0001999036582027908,<CONV>
Kris Henry,1.6156416882637734e-05,<CONV>
Kristen Dalli,2.590702327606119e-05,<CONV>
Kristen Fischer,4.706569207222627e-05,<CONV>
Kristen Hwang,2.7305854798352185e-05,<CONV>
Kristen Jordan,0.0001157045321454,<CONV>
Kristen Monaco,3.231283376527547e-05,<CONV>
Kristen Pratt Machado,1.629398308522142e-05,<CONV>
Kristen Rogers,6.592410335103522e-05,<CONV>
Kristina  Fiore,8.524561682185152e-05,<CONV>
Kristina Fiore,7.212163702540706e-05,<CONV>
Kristina Watrobski,0.0001448106193395,<CONV>
Kristine Frazao,0.0003478292010584,<CONV>
Kron4,0.0020496184143495,<CONV>
Krro,2.819590614597705e-05,<CONV>
Krvs 88.7 FM,0.0002656947819974,<CONV>
Krwg,0.00025726041713889996,<CONV>
Ksn Tv,0.0013149421258379,<CONV>
Ksnt,0.0029450229293339998,<CONV>
Kstp,0.0015551690750686001,<CONV>
Kswo,6.597033975285737e-05,<CONV>
Ktalnews,0.00040212011891059996,<CONV>
Ktep,0.00026461812192350004,<CONV>
Ktla,0.0005451598915916,<CONV>
Kttc,0.0004076558117518,<CONV>
Ktvb,0.0006640001878737999,<CONV>
Ktvo,0.00018911066029062668,<CONV>
"Ktvu Staff, Ktvu Fox",0.0001009776055164,<CONV>
Ktwb Fm,0.0007587324588663,<CONV>
Kuaf Fm,0.0001878517517680686,<CONV>
Kulr 8 News,0.00014429717770514172,<CONV>
Kunc,0.00017601223551673266,<CONV>
Kunm,9.40879686117561e-05,<CONV>
Kvia,0.0009204467894869,<CONV>
Kwangmoozaa iStock Getty,0.0001200360013546,<CONV>
Kx News,0.00038615223416980005,<CONV>
Kxan,0.0022205766786062998,<CONV>
Kxii-Tv,0.00011687786853936644,<CONV>
L'Observateur Newspaper,0.0002564541536648,<CONV>
LA Post,5.097344417023346e-05,<CONV>
LEX18 Lexington KY News,0.0008945166272793,<CONV>
LIFE,9.106130834589584e-06,<CONV>
La Crosse Tribune,8.888259872991082e-05,<CONV>
La Grange News,0.0002298670263481,<CONV>
La Opinión,0.0010608599817344,<CONV>
La Presse,7.293913749581465e-05,<CONV>
Laiba Immad,2.5794088421822792e-05,<CONV>
Lake Gazette,0.0002240304702157,<CONV>
Lakeland Broadcasting,0.0002156572998453,<CONV>
Lakeshore Public Media,0.00018780811389992614,<CONV>
Lancaster Newspapers,0.0015424262284211001,<CONV>
Lance D Johnson,1.5164687067207928e-05,<CONV>
Lara Adejoro,0.0001807322597753,<CONV>
Las Américas,3.244748928588609e-05,<CONV>
Las Vegas Herald,0.0007978204069489,<CONV>
Las Vegas Review-Journal,2.864251990065224e-05,<CONV>
Las Vegas Sun,0.0014578233118958,<CONV>
Latin America News,0.0003535680504106,<CONV>
Latin Business Today,0.0006377913560898999,<CONV>
Launion.digital,6.622359497942894e-05,<CONV>
Laura J. Nelson,2.922984073411276e-05,<CONV>
Laura Schulte,1.882810082603335e-05,<CONV>
Laura Ungar,0.000138318501747,<CONV>
"Laura Ungar, Amanda Seitz",2.9165071518352143e-05,<CONV>
"Laura Ungar, Michelle R. Smith",0.0003341511199673,<CONV>
Laura Williamson,3.364304173907513e-05,<CONV>
"Laura Williamson, American Heart Association News",1.035287133336994e-05,<CONV>
Lauran Neergaard,0.0002869588661193,<CONV>
"Lauran Neergaard, Matthew Perrone",0.0001057895625728,<CONV>
Laurel Wamsley,3.480198596346095e-05,<CONV>
Lauren Anderson,1.126014908724018e-05,<CONV>
Lauren Frayer,6.916152356683687e-05,<CONV>
Lauren Gordon,5.6055104373693774e-05,<CONV>
Lauren Irwin,0.0001156993357373,<CONV>
Lauren Penington,0.0001554771040131,<CONV>
Lauren Sforza,2.9385247253398715e-05,<CONV>
Lawrence Hurley,2.92123844513089e-05,<CONV>
Leader Publication,0.0002445848368913,<CONV>
Leader Publications,0.0002223405349009,<CONV>
Leah Sarnoff,8.482829054761771e-05,<CONV>
Leah Willingham,6.505501141178731e-06,<CONV>
Leana S. Wen,0.0003204531029969,<CONV>
Lebanon Democrat,0.0005357647370735,<CONV>
Lecia Bushak,2.5944120246858184e-05,<CONV>
Ledger-Enquirer,0.0018990293409806998,<CONV>
Ledger-Enquirer.com,0.00040970069071370003,<CONV>
Leeann Weintraub,1.5170545284261348e-05,<CONV>
Leesville Leader,0.0002260968784996,<CONV>
Lena H. Sun,0.0001469480216182,<CONV>
Lena H. Sun Washington,5.79014728754542e-05,<CONV>
Leo Collis,1.3792886817527349e-05,<CONV>
Leslie Sattler,3.13622724602447e-05,<CONV>
