value,kind,dimension,credit,credit_share,rating,rating_pct,color,marker,node_size
noreply@blogger.com (Lee Becker),item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
norm,term,term,0.0612022430866462,0.0094422205423338,3,0.8467919718572253,#2ca02c,^,80.0
normal,term,term,0.2373688824727315,0.0126058340186201,5,0.0055982884313631,#2ca02c,^,80.0
normally,term,term,0.0914069404984477,0.0168254120413715,5,0.0260964945025244,#2ca02c,^,80.0
norovirus,term,term,0.0250841998939781,0.0038699651447678,1,0.6933506336310947,#2ca02c,^,80.0
north america,term,term,0.1520198893263805,0.0055384124814097,2,0.2373983502443885,#2ca02c,^,80.0
north carolina,term,term,0.1408067888508367,0.0091144905015142,3,0.4080792943370245,#2ca02c,^,80.0
northeast,term,term,0.078403881609761,0.0111499620867252,4,0.4366322026211723,#2ca02c,^,80.0
northern,term,term,0.1960011412681942,0.0104089374670701,3,0.9400124759498044,#2ca02c,^,80.0
northwest,term,term,0.073717823442253,0.0104279815753818,4,0.4429091111173517,#2ca02c,^,80.0
nose,term,term,0.1658284312686966,0.015995626061177,5,0.0542817067276956,#2ca02c,^,80.0
notable,term,term,0.1095038540548003,0.009453003373466,3,0.6780734446843282,#2ca02c,^,80.0
notably,term,term,0.1319526704821186,0.0094554163000341,3,0.3792365027698717,#2ca02c,^,80.0
nothing,term,term,0.9300886646250964,0.0709145600457561,5,1.0,#2ca02c,^,156.01203210066342
notice,term,term,0.1626144055263308,0.0100420722382497,3,1.0,#2ca02c,^,80.0
notification,term,term,0.0536352391652663,0.0089296111241837,4,0.0,#2ca02c,^,80.0
noting,term,term,0.1304965600604772,0.0139331307994502,5,0.0097679969183656,#2ca02c,^,80.0
nous,term,term,0.0203059867051021,0.0033806983541304,1,0.6567241145575071,#2ca02c,^,80.0
nov,term,term,0.1031039933586467,0.0078611584100276,2,0.818863606652365,#2ca02c,^,80.0
nova,term,term,0.0217462641775324,0.0040028673222435,1,0.8969170821733402,#2ca02c,^,80.0
novartis,term,term,0.015547194747536,0.0027532554654088,1,0.597345568644526,#2ca02c,^,80.0
novel,term,term,0.1819991717126426,0.0086722078121561,2,0.9094539404983292,#2ca02c,^,80.0
nsf,term,term,0.0138438949097304,0.0010555270203609,1,0.0304497262903029,#2ca02c,^,80.0
nuclear,term,term,0.042394781479493,0.0078036707377651,3,0.3898103130628393,#2ca02c,^,80.0
nucleic,term,term,0.0183080591265668,0.0025898228452498,1,0.3604346158405795,#2ca02c,^,80.0
number,term,term,3.470349171465173e-05,3.4703491714651814e-05,2,0.0,#2ca02c,^,80.0
numerous,term,term,0.2109758966085632,0.0123640640574571,4,0.9795971708531828,#2ca02c,^,80.0
nut,term,term,0.0490945058768709,0.0076560581945199,3,0.0309479047222082,#2ca02c,^,80.0
nutrient,term,term,0.0948646194638086,0.0050379292969781,1,0.5951283420378957,#2ca02c,^,80.0
nutritional,term,term,0.1187150817419837,0.005879868860219,1,0.7861995349322248,#2ca02c,^,80.0
nutritious,term,term,0.0565147458196492,0.0065625021411336,2,0.2900310515720094,#2ca02c,^,80.0
nuzyra,term,term,0.005260848744699,0.0006614243964197,1,0.0010891600881293,#2ca02c,^,80.0
nwi.com,item,publication_name,0.0001441509572418,0.0001441509572418,4,0.1046669528130343,#8c564b,o,80.0
nwi.com,item,publisher_name,0.0001443986231182,0.0001443986231182,4,0.1117772964156916,#e377c2,o,80.0
nyse,term,term,0.0435129022253163,0.0071126982805727,2,0.9779271646912028,#2ca02c,^,80.0
obese,term,term,0.0463603024880916,0.0075781395156407,3,0.1535197658459229,#2ca02c,^,80.0
objective,term,term,0.1533526308953823,0.0075954406618206,2,0.3178698356726981,#2ca02c,^,80.0
obligation,term,term,0.1455450161963889,0.0118320767815173,4,0.7877859365823686,#2ca02c,^,80.0
observation,term,term,0.0726668694308383,0.0091361000069499,3,0.8261436265612371,#2ca02c,^,80.0
observational,term,term,0.0416783100965505,0.007780504306496,3,0.323822425203089,#2ca02c,^,80.0
observe,term,term,0.031469822502895,0.005874784484813,2,0.5253694129047948,#2ca02c,^,80.0
obstacle,term,term,0.057348600273655,0.0079937050648588,3,0.1551207995563152,#2ca02c,^,80.0
obtain,term,term,0.1232686829690002,0.0117302931660937,4,0.6927734069774335,#2ca02c,^,80.0
obtained,term,term,0.1553187928224606,0.0091691786301677,3,0.3966227010926984,#2ca02c,^,80.0
obviously,term,term,0.0952351027574955,0.0135435614062666,5,0.0069184806954332,#2ca02c,^,80.0
oc1dean,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
occasion,term,term,0.0516104010344661,0.004455307069289,1,0.5418541937488587,#2ca02c,^,80.0
occupational,term,term,0.0694541379451945,0.0080650266114699,3,0.0219794242370083,#2ca02c,^,80.0
occur,term,term,0.2360003449466633,0.0139321796176376,5,0.0262832845122074,#2ca02c,^,80.0
occurred,term,term,0.1741827668669353,0.0141601816774393,5,0.0267629052734937,#2ca02c,^,80.0
occurrence,term,term,0.0751856215679789,0.0117531844775552,5,0.0001588439344131,#2ca02c,^,80.0
occurring,term,term,0.1328318040738546,0.0126403232843761,5,0.0030586504159391,#2ca02c,^,80.0
occurs,term,term,0.1306319988444748,0.0139475916119949,5,0.0099387077297277,#2ca02c,^,80.0
ocean,term,term,0.0587703251647808,0.0091649568833811,3,0.7194826642306144,#2ca02c,^,80.0
oct,term,term,0.1484654351378228,0.0087645935848879,3,0.0,#2ca02c,^,80.0
odds,term,term,0.9161515362595796,0.0983124052008132,5,1.0,#2ca02c,^,216.28729144178905
offer,term,term,0.0007693111880263,0.0007693111880263,4,0.0731220806696903,#2ca02c,^,80.0
offered,term,term,0.193542354655705,0.0108405577149797,4,0.3243861139610334,#2ca02c,^,80.0
office,term,term,0.000216290348537,0.000216290348537,3,0.2398482139157436,#2ca02c,^,80.0
official,term,term,1.8445380515738338e-05,1.844538051573838e-05,1,0.5316519162808044,#2ca02c,^,80.0
official said,term,term,0.2119576143569344,0.0182285618305136,5,0.0876189114266523,#2ca02c,^,80.0
official say,term,term,0.1960461076352255,0.0197860298746134,5,0.0946266780921518,#2ca02c,^,80.0
officially,term,term,0.1145556139315283,0.012231114383242,4,0.8477308308533487,#2ca02c,^,80.0
often,term,term,0.0,0.0,1,0.0,#2ca02c,^,80.0
ohio,term,term,0.1841153295019543,0.0143345081649379,5,0.0293747039040566,#2ca02c,^,80.0
oil,term,term,0.1509759666562115,0.0074777262665977,2,0.2269988904812184,#2ca02c,^,80.0
okay,term,term,0.1586401360644481,0.0153022510999304,5,0.0453245455202288,#2ca02c,^,80.0
oklahoma,term,term,0.074334626829135,0.0103613528515607,4,0.2666560712598252,#2ca02c,^,80.0
old,term,term,0.0010454893991172,0.0010454893991172,4,0.1775390994051342,#2ca02c,^,80.0
older adult,term,term,0.1270615605804349,0.0082247553294094,3,0.0,#2ca02c,^,80.0
omega,term,term,0.0238785792310355,0.0037327528975806,1,0.656842666272123,#2ca02c,^,80.0
oms,term,term,0.0160769659781502,0.002286335286538,1,0.3781067196678117,#2ca02c,^,80.0
oncology,term,term,0.0418233885591673,0.0058296772956908,2,0.1859127251413184,#2ca02c,^,80.0
one,term,term,1.282964420232186e-06,1.282964420232189e-06,1,0.0369789331239085,#2ca02c,^,80.0
one health,term,term,0.0541990403057909,0.0054018285198442,1,0.9488985763015074,#2ca02c,^,80.0
one thing,term,term,0.1209580222551335,0.012207735571916,5,0.000845547055232,#2ca02c,^,80.0
one year,term,term,0.1035055177823953,0.0123567572043543,4,1.0,#2ca02c,^,80.0
onset,term,term,0.1073621166130908,0.010216618466838,4,0.0,#2ca02c,^,80.0
ont,term,term,0.0236899907510701,0.0033020997574422,1,0.583651081667696,#2ca02c,^,80.0
ontario,term,term,0.1333799654552684,0.009557692882272,3,0.4475217449454853,#2ca02c,^,80.0
onto,term,term,0.0960470563517834,0.0148180433065431,5,0.0219758638641043,#2ca02c,^,80.0
opened,term,term,0.1008481325724911,0.0095967453519877,3,0.7323808607786855,#2ca02c,^,80.0
opening,term,term,0.1562985884694104,0.0096520459615255,3,0.7060745940269271,#2ca02c,^,80.0
operate,term,term,0.086073348443206,0.0108216402532466,4,0.9138359288301168,#2ca02c,^,80.0
operated,term,term,0.0558765188358139,0.00930275676854,4,0.1219113123583193,#2ca02c,^,80.0
operates,term,term,0.0745023700927643,0.0084875944674796,3,0.2873399225399815,#2ca02c,^,80.0
operating,term,term,0.1726628750457411,0.008551862555289,3,0.0230646782741079,#2ca02c,^,80.0
operational,term,term,0.0961108241885937,0.0073279646040159,2,0.3860114314262383,#2ca02c,^,80.0
operator,term,term,0.0504119399040307,0.0076426361027313,3,0.1212918284936064,#2ca02c,^,80.0
opinion,term,term,0.172813880591907,0.0101276113717407,4,0.0,#2ca02c,^,80.0
opioids,term,term,0.070021188537201,0.010919476318486,4,0.6563313161474171,#2ca02c,^,80.0
opoint,item,feed_name,0.9760638233303,0.4131468693332658,5,1.0,#d62728,o,908.9231125331847
opponent,term,term,0.0478942838774089,0.0088159723569076,3,1.0,#2ca02c,^,80.0
opposed,term,term,0.0924648525511997,0.0143097931276093,5,0.0197964187635993,#2ca02c,^,80.0
opposition,term,term,0.1022368452936783,0.0159818922565326,5,0.0323288972856669,#2ca02c,^,80.0
optimal,term,term,0.1218445180371946,0.0071930391080671,2,0.2451607381006847,#2ca02c,^,80.0
optimization,term,term,0.025488362582395,0.0039445603994621,1,0.5588737688153059,#2ca02c,^,80.0
optimize,term,term,0.086849340315566,0.007830433533191,2,0.8332057382996653,#2ca02c,^,80.0
optimizing,term,term,0.0392775667459862,0.0064203826261148,2,0.6435248951582818,#2ca02c,^,80.0
oral health,term,term,0.0501283699558314,0.0032448332608652,1,0.5279497895942701,#2ca02c,^,80.0
orange,term,term,0.0727734055241943,0.0078093287502937,2,1.0,#2ca02c,^,80.0
order,term,term,0.0026063138445633,0.0026063138445632,4,0.7676531229520867,#2ca02c,^,80.0
ordered,term,term,0.1186654883214454,0.0137794571999543,5,0.0134526179963591,#2ca02c,^,80.0
oregon,term,term,0.1040045401739335,0.0084550452988641,3,0.0734242926712287,#2ca02c,^,80.0
org,term,term,0.0032895161952216,0.0032895161952216,5,0.0,#2ca02c,^,80.0
organ,term,term,0.1434265053930566,0.0116598525230537,4,0.715802370656889,#2ca02c,^,80.0
organic,term,term,0.0600340256601176,0.0074963738114205,2,0.6178788414739462,#2ca02c,^,80.0
organisation,term,term,0.1516758344696257,0.0071054156894117,2,0.0352855630253794,#2ca02c,^,80.0
organised,term,term,0.0144428089524145,0.0022351585774302,1,0.1575811497959673,#2ca02c,^,80.0
organization,term,term,0.0002416698492011,0.0002416698492011,3,0.3837936388610791,#2ca02c,^,80.0
organizational,term,term,0.0354043841376606,0.0050349234340666,1,0.9235237229331896,#2ca02c,^,80.0
organized,term,term,0.1048496261951279,0.0094533594143343,3,0.95148226923262,#2ca02c,^,80.0
oriented,term,term,0.0429527312426196,0.0066982772131738,2,0.5809397963984725,#2ca02c,^,80.0
origin,term,term,0.1026874254942298,0.0097717731422639,3,0.8844885121993621,#2ca02c,^,80.0
original content,term,term,0.3460250777847383,0.012606439974241,4,0.5079211285277042,#2ca02c,^,80.0
originally,term,term,0.2288698531792977,0.0135112340800898,5,0.0162233094946294,#2ca02c,^,80.0
originally published,term,term,0.1276129434054133,0.0128793860845477,5,0.0091571990207278,#2ca02c,^,80.0
orlando,term,term,0.0277629447645889,0.0043295011727386,1,0.8029396794605037,#2ca02c,^,80.0
orleans,term,term,0.0348112011758668,0.0049243255908554,1,0.8011767157749443,#2ca02c,^,80.0
ost,term,term,0.0021397581329187,0.0003562435503997,1,0.0,#2ca02c,^,80.0
osteoporosis,term,term,0.0173511754123635,0.0024675429842989,1,0.4140647294446694,#2ca02c,^,80.0
other-lexis,item,source_feed_name,0.0021706512664385,0.0005448847727717,1,1.0,#17becf,o,80.0
other-print,item,source_feed_name,0.005045278614168,0.0012664841809258,2,0.0,#17becf,o,80.0
other-wires,item,source_feed_name,7.032615377200457e-05,1.765352680573284e-05,1,0.0164655391034663,#17becf,o,80.0
otherwise,term,term,0.1897330637115443,0.0135958226288164,5,0.0143703997436933,#2ca02c,^,80.0
otros,term,term,0.0910053970674938,0.0167514993423853,5,0.0256207127058925,#2ca02c,^,80.0
ottawa,term,term,0.0515680143041625,0.0041922198414127,1,0.5830350446194723,#2ca02c,^,80.0
outbreak,term,term,0.0,0.0,1,0.0,#2ca02c,^,80.0
outcome,term,term,0.0,0.0,1,0.0,#2ca02c,^,80.0
outdoor,term,term,0.0991166700660289,0.0061208400178092,1,0.852937800274422,#2ca02c,^,80.0
outdoors,term,term,0.0874046203194252,0.0121831527326818,5,0.0015480160332457,#2ca02c,^,80.0
outlet,term,term,0.0719813026880797,0.011766194891156,4,0.8947228179399106,#2ca02c,^,80.0
outline,term,term,0.0711175163003497,0.0075932243446539,2,0.6026096741352194,#2ca02c,^,80.0
outlined,term,term,0.0592471085528516,0.0083809820683021,3,0.34661632006138,#2ca02c,^,80.0
outlook,term,term,0.0652585538655248,0.0064947275447935,2,0.0,#2ca02c,^,80.0
outpatient,term,term,0.0652650052000449,0.0062953898199105,1,0.9273065541671812,#2ca02c,^,80.0
outreach,term,term,0.1504125264787053,0.0074498194976707,2,0.2054559477949987,#2ca02c,^,80.0
outstanding,term,term,0.0616658076034586,0.0059482152224376,1,0.8689719570962445,#2ca02c,^,80.0
overall health,term,term,0.1026470400246201,0.0088277456862534,4,0.0492620859654693,#2ca02c,^,80.0
overcome,term,term,0.1128926068821235,0.0108894953111625,4,0.5939418060563572,#2ca02c,^,80.0
overdose,term,term,0.115798309919393,0.006786262054594,1,1.0,#2ca02c,^,80.0
overdoses,term,term,0.1052799737577084,0.0180981297360879,5,0.0372629591374245,#2ca02c,^,80.0
overlooked,term,term,0.0551161751182506,0.0085297390539885,3,0.516081221241694,#2ca02c,^,80.0
overnight,term,term,0.113543551615235,0.0172136213853091,5,0.041456540121644,#2ca02c,^,80.0
oversees,term,term,0.0731279627866623,0.011953630040146,4,0.9739164579122094,#2ca02c,^,80.0
oversight,term,term,0.0967297297759763,0.0136832016030114,5,0.0142187428574259,#2ca02c,^,80.0
overview,term,term,0.0907919491005432,0.007837683965913,2,0.7426223569199333,#2ca02c,^,80.0
overweight,term,term,0.0532076458043542,0.006061618168581,2,0.1183634578846134,#2ca02c,^,80.0
overwhelming,term,term,0.0710135918992814,0.013256812867704,5,0.0070026082855319,#2ca02c,^,80.0
owned,term,term,0.1250740169951297,0.0124477423295366,5,0.0005572109781932,#2ca02c,^,80.0
owned-media,item,source_feed_name,0.0833922247629324,0.0209334194503918,3,1.0,#17becf,o,80.0
owner,term,term,0.2133095009912281,0.0113281241251115,4,0.4390139463101926,#2ca02c,^,80.0
ownership,term,term,0.052810177990571,0.0082554051063409,3,0.2602230543671868,#2ca02c,^,80.0
oxford,term,term,0.0425348158451648,0.0066331052647826,2,0.5453305942658351,#2ca02c,^,80.0
oxygen,term,term,0.0626800212748622,0.0107749946775622,4,0.619654143871834,#2ca02c,^,80.0
pace,term,term,0.0676405792677151,0.0102545614016288,4,0.3673018290295521,#2ca02c,^,80.0
pack,term,term,0.0777450978635971,0.0090277743231946,3,0.6189044215169923,#2ca02c,^,80.0
package,term,term,0.1027586905537487,0.0078348308163011,2,0.7974905972803303,#2ca02c,^,80.0
packaging,term,term,0.062829048008797,0.0108006130840704,4,0.628845827798306,#2ca02c,^,80.0
pada,term,term,0.0744189109536542,0.0116333305599692,4,0.9836747056781416,#2ca02c,^,80.0
page,term,term,0.2401106357392071,0.0114412022397939,4,0.5426901150195059,#2ca02c,^,80.0
pah,term,term,0.0035281461096892,0.0006494311232164,1,0.0,#2ca02c,^,80.0
paho,term,term,0.0244324625398882,0.0034055913940379,1,0.6040055038202923,#2ca02c,^,80.0
paid,term,term,0.1505452213803755,0.0114783122805647,4,0.64149855405359,#2ca02c,^,80.0
painful,term,term,0.0787806467714139,0.0123151668557846,5,0.0044341459971339,#2ca02c,^,80.0
paint,term,term,0.0633871123689692,0.0097792999789593,3,1.0,#2ca02c,^,80.0
pair,term,term,0.0663417457967284,0.0102351378541685,4,0.212427545874476,#2ca02c,^,80.0
pakistan,term,term,0.0785066274974539,0.0046008145333984,1,0.5955735245126479,#2ca02c,^,80.0
palestinian,term,term,0.0914315933296537,0.0078929017398242,2,0.7696450754053915,#2ca02c,^,80.0
palliative,term,term,0.0147740522845783,0.0026163395300105,1,0.5668410964836315,#2ca02c,^,80.0
palm,term,term,0.0694393952103219,0.0115608097507697,4,0.8596452417282218,#2ca02c,^,80.0
pan,term,term,0.0814325332948945,0.0102381700743215,4,0.5162938769694517,#2ca02c,^,80.0
pandemic,term,term,0.0004805538106415,0.0004805538106415,4,0.0,#2ca02c,^,80.0
pandemic agreement,term,term,0.0412129799182363,0.0026677358177793,1,0.4057873865574117,#2ca02c,^,80.0
pandemic preparedness,term,term,0.0716318603344297,0.0071392966351597,2,0.5646577945271345,#2ca02c,^,80.0
paper,term,term,0.2059235369487826,0.0101992381652306,4,0.0,#2ca02c,^,80.0
paperity.org,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
paperity.org,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
par,term,term,0.0473186052329142,0.003846764286004,1,0.5247096817905373,#2ca02c,^,80.0
paradigm,term,term,0.0359867476171775,0.0059913532007449,2,0.373952012319545,#2ca02c,^,80.0
parallel,term,term,0.0520506052707956,0.0078910638187878,3,0.2564161216654146,#2ca02c,^,80.0
paralysis,term,term,0.0472084758627304,0.0088128753037779,3,0.7708428614278432,#2ca02c,^,80.0
parameter,term,term,0.0479124456806866,0.0038066213094345,1,0.3461478156636701,#2ca02c,^,80.0
paramount,term,term,0.043702969606802,0.0075127489641713,3,0.3116571818435731,#2ca02c,^,80.0
parasite,term,term,0.0606577367994423,0.0054689693042688,1,0.759694387757057,#2ca02c,^,80.0
parental,term,term,0.0359104289682061,0.0063593842122262,2,0.7018183716835389,#2ca02c,^,80.0
paris,term,term,0.0792621928188764,0.0076455429712491,2,0.5488166561479064,#2ca02c,^,80.0
parking,term,term,0.0422764751059777,0.0069105896508096,2,0.8803046654023691,#2ca02c,^,80.0
parliament,term,term,0.0476925870700751,0.0073579643921313,2,0.8965698652325432,#2ca02c,^,80.0
part,term,term,0.0006795229460424,0.0006795229460424,4,0.1842910912988048,#2ca02c,^,80.0
parte,term,term,0.0485230531312976,0.0069005537945045,2,0.8663593418174813,#2ca02c,^,80.0
participant,term,term,0.0010827902386485,0.0010827902386485,4,0.1916417414810541,#2ca02c,^,80.0
participate,term,term,0.1498687818868717,0.0083943443935487,2,0.53728086318355,#2ca02c,^,80.0
participated,term,term,0.0736442109437515,0.0059869034417844,1,0.88604239394691,#2ca02c,^,80.0
participating,term,term,0.112360612646032,0.0085669288480972,3,0.1805154463035963,#2ca02c,^,80.0
participation,term,term,0.1086531126497278,0.0050899705547978,1,0.5299463756205576,#2ca02c,^,80.0
particle,term,term,0.0775728418220411,0.0082824600977272,2,0.9603518265048442,#2ca02c,^,80.0
particular,term,term,0.2752478001700965,0.0136328168697338,5,0.0152387016318722,#2ca02c,^,80.0
particularly,term,term,0.000592457082579,0.000592457082579,4,0.0062573618021868,#2ca02c,^,80.0
partly,term,term,0.0809824575627469,0.0151178000825358,5,0.0187236398851241,#2ca02c,^,80.0
partner,term,term,0.0047852018791583,0.0047852018791583,5,0.010386153546672,#2ca02c,^,80.0
partnered,term,term,0.0634987750310922,0.0103796254647282,4,0.3088802983014074,#2ca02c,^,80.0
partnering,term,term,0.0687666242983414,0.0078341564062341,2,0.9628747770244308,#2ca02c,^,80.0
pas,term,term,0.1739749112869896,0.0138222250023649,5,0.0197826521777913,#2ca02c,^,80.0
passage,term,term,0.0596158174369946,0.010557375645483,4,0.5468196374468165,#2ca02c,^,80.0
passed,term,term,0.2252991748252167,0.0133004406077451,5,0.0111856576453892,#2ca02c,^,80.0
passenger,term,term,0.0479061781812523,0.0088181617591786,4,0.0,#2ca02c,^,80.0
passing,term,term,0.0746240121742379,0.0116653924413744,4,1.0,#2ca02c,^,80.0
passion,term,term,0.0614136565089262,0.0069964782404081,2,0.5637698788570271,#2ca02c,^,80.0
passionate,term,term,0.0578941647600763,0.0090283237728865,3,0.6571347766157855,#2ca02c,^,80.0
past,term,term,0.0040024871514567,0.0040024871514567,5,0.0049509237838559,#2ca02c,^,80.0
past year,term,term,0.1884313092353998,0.0162052766144928,5,0.0576624165360596,#2ca02c,^,80.0
patel,term,term,0.0255896979838212,0.0032172851501515,1,0.477668750811393,#2ca02c,^,80.0
